"PaperID","Title","Authors","Abstract","SubmissionDate","OriginallyAnnounced","DOI"
"arXiv:2504.00009","Deep Learning-Based Hypoglycemia Classification Across Multiple Prediction Horizons","Beyza Cinar, Jennifer Daniel Onwuchekwa, Maria Maleshkova","Type 1 diabetes (T1D) management can be significantly enhanced through the use of predictive machine learning (ML) algorithms, which can mitigate the risk of adverse events like hypoglycemia. Hypoglycemia, characterized by blood glucose levels below 70 mg/dL, is a life-threatening condition typically caused by excessive insulin administration, missed meals, or physical activity. Its asymptomatic nature impedes timely intervention, making ML models crucial for early detection. This study integrates short- (up to 2h) and long-term (up to 24h) prediction horizons (PHs) within a single classification model to enhance decision support. The predicted times are 5-15 min, 15-30 min, 30 min-1h, 1-2h, 2-4h, 4-8h, 8-12h, and 12-24h before hypoglycemia. In addition, a simplified model classifying up to 4h before hypoglycemia is compared. We trained ResNet and LSTM models on glucose levels, insulin doses, and acceleration data. The results demonstrate the superiority of the LSTM models when classifying nine classes. In particular, subject-specific models yielded better performance but achieved high recall only for classes 0, 1, and 2 with 98%, 72%, and 50%, respectively. A population-based six-class model improved the results with at least 60% of events detected. In contrast, longer PHs remain challenging with the current approach and may be considered with different models.",2025-03-25,2025-03-25,"https://doi.org/10.48550/arXiv:2504.00009"
"arXiv:2504.00020","Celler:A Genomic Language Model for Long-Tailed Single-Cell Annotation","Huan Zhao, Yiming Liu, Jina Yao, Ling Xiong, Zexin Zhou, Zixing Zhang","Recent breakthroughs in single-cell technology have ushered in unparalleled opportunities to decode the molecular intricacy of intricate biological systems, especially those linked to diseases unique to humans. However, these progressions have also ushered in novel obstacles-specifically, the efficient annotation of extensive, long-tailed single-cell data pertaining to disease conditions. To effectively surmount this challenge, we introduce Celler, a state-of-the-art generative pre-training model crafted specifically for the annotation of single-cell data. Celler incorporates two groundbreaking elements: First, we introduced the Gaussian Inflation (GInf) Loss function. By dynamically adjusting sample weights, GInf Loss significantly enhances the model's ability to learn from rare categories while reducing the risk of overfitting for common categories. Secondly, we introduce an innovative Hard Data Mining (HDM) strategy into the training process, specifically targeting the challenging-to-learn minority data samples, which significantly improved the model's predictive accuracy. Additionally, to further advance research in this field, we have constructed a large-scale single-cell dataset: Celler-75, which encompasses 40 million cells distributed across 80 human tissues and 75 specific diseases. This dataset provides critical support for comprehensively exploring the potential of single-cell technology in disease research. Our code is available at this https URL.",2025-08-24,2025-03-28,"https://doi.org/10.48550/arXiv:2504.00020"
"arXiv:2504.00028","Chaos and noise in evolutionary game dynamics","Maria Alejandra Ramirez, George Datseris, Arne Traulsen","Evolutionary game theory has traditionally employed deterministic models to describe population dynamics. These models, due to their inherent nonlinearities, can exhibit deterministic chaos, where population fluctuations follow complex, aperiodic patterns. Recently, the focus has shifted towards stochastic models, quantifying fixation probabilities and analysing systems with constants of motion. Yet, the role of stochastic effects in systems with chaotic dynamics remains largely unexplored within evolutionary game theory. This study addresses how demographic noise -- arising from probabilistic birth and death events -- impacts chaotic dynamics in finite populations. We show that despite stochasticity, large populations retain a signature of chaotic dynamics, as evidenced by comparing a chaotic deterministic system with its stochastic counterpart. More concretely, the strange attractor observed in the deterministic model is qualitatively recovered in the stochastic model, where the term deterministic chaos loses its meaning. We employ tools from nonlinear dynamics to quantify how the population size influences the dynamics. We observe that for small populations, stochasticity dominates, overshadowing deterministic selection effects. However, as population size increases, the dynamics increasingly reflect the underlying chaotic structure. This resilience to demographic noise can be essential for maintaining diversity in populations, even in non-equilibrium dynamics. Overall, our results broaden our understanding of population dynamics, and revisit the boundaries between chaos and noise, showing how they maintain structure when considering finite populations in systems that are chaotic in the deterministic limit.",2025-03-28,2025-03-28,"https://doi.org/10.48550/arXiv:2504.00028"
"arXiv:2504.00036","Improving Diseases Predictions Utilizing External Bio-Banks","Hido Pinto, Eran Segal","Machine learning has been successfully used in critical domains, such as medicine. However, extracting meaningful insights from biomedical data is often constrained by the lack of their available disease labels. In this research, we demonstrate how machine learning can be leveraged to enhance explainability and uncover biologically meaningful associations, even when predictive improvements in disease modeling are limited. We train LightGBM models from scratch on our dataset (10K) to impute metabolomics features and apply them to the UK Biobank (UKBB) for downstream analysis. The imputed metabolomics features are then used in survival analysis to assess their impact on disease-related risk factors. As a result, our approach successfully identified biologically relevant connections that were not previously known to the predictive models. Additionally, we applied a genome-wide association study (GWAS) on key metabolomics features, revealing a link between vascular dementia and smoking. Although being a well-established epidemiological relationship, this link was not embedded in the model's training data, which validated the method's ability to extract meaningful signals. Furthermore, by integrating survival models as inputs in the 10K data, we uncovered associations between metabolic substances and obesity, demonstrating the ability to infer disease risk for future patients without requiring direct outcome labels. These findings highlight the potential of leveraging external bio-banks to extract valuable biomedical insights, even in data-limited scenarios. Our results demonstrate that machine learning models trained on smaller datasets can still be used to uncover real biological associations when carefully integrated with survival analysis and genetic studies.",2025-03-30,2025-03-30,"https://doi.org/10.48550/arXiv:2504.00036"
"arXiv:2504.00047","EAP4EMSIG -- Enhancing Event-Driven Microscopy for Microfluidic Single-Cell Analysis","Nils Friederich, Angelo Jovin Yamachui Sitcheu, Annika Nassal, Erenus Yildiz, Matthias Pesch, Maximilian Beichter, Lukas Scholtes, Bahar Akbaba, Thomas Lautenschlager, Oliver Neumann, Dietrich Kohlheyer, Hanno Scharr, Johannes Seiffarth, Katharina Nöh, Ralf Mikut","Microfluidic Live-Cell Imaging (MLCI) yields data on microbial cell factories. However, continuous acquisition is challenging as high-throughput experiments often lack real-time insights, delaying responses to stochastic events. We introduce three components in the Experiment Automation Pipeline for Event-Driven Microscopy to Smart Microfluidic Single-Cell Analysis (EAP4EMSIG): a fast, accurate Multi-Layer Perceptron (MLP)-based autofocusing method predicting the focus offset, an evaluation of real-time segmentation methods and a real-time data analysis dashboard. Our MLP-based autofocusing achieves a Mean Absolute Error (MAE) of 0.105 $\mu$m with inference times from 87 ms. Among eleven evaluated Deep Learning (DL) segmentation methods, Cellpose reached a Panoptic Quality (PQ) of 93.36 %, while a distance-based method was fastest (121 ms, Panoptic Quality 93.02 %).",2025-07-07,2025-03-30,"https://doi.org/10.48550/arXiv:2504.00047"
"arXiv:2504.00052","Assessing Validity of ICD-10 Administrative Data in Coding Comorbidities","Jie Pan, Seungwon Lee, Cheligeer Cheligeer, Bing Li, Guosong Wu, Catherine A Eastwood, Yuan Xu, Hude Quan","Objectives: Administrative data is commonly used to inform chronic disease prevalence and support health informatics research. This study assessed the validity of coding comorbidity in the International Classification of Diseases, 10th Revision (ICD-10) administrative data. Methods: We analyzed three chart review cohorts (4,008 patients in 2003, 3,045 in 2015, and 9,024 in 2022) in Alberta, Canada. Nurse reviewers assessed the presence of 17 clinical conditions using a consistent protocol. The reviews were linked with administrative data using unique identifiers. We compared the accuracy in coding comorbidity by ICD-10, using chart review data as the reference standard. Results: Our findings showed that the mean difference in prevalence between chart reviews and ICD-10 for these 17 conditions was 2.1% in 2003, 7.6% in 2015, and 6.3% in 2022. Some conditions were relatively stable, such as diabetes (1.9%, 2.1%, and 1.1%) and metastatic cancer (0.3%, 1.1%, and 0.4%). For these 17 conditions, the sensitivity ranged from 39.6-85.1% in 2003, 1.3-85.2% in 2015, and 3.0-89.7% in 2022. The C-statistics for predicting in-hospital mortality using comorbidities by ICD-10 were 0.84 in 2003, 0.81 in 2015, and 0.78 in 2022. Discussion: The under-coding could be primarily due to the increase of hospital patient volumes and the limited time allocated to coders. There is a potential to develop artificial intelligence methods based on electronic health records to support coding practices and improve coding quality. Conclusion: Comorbidities were increasingly under-coded over 20 years. The validity of ICD-10 decreased but remained relatively stable for certain conditions mandated for coding. The under-coding exerted minimal impact on in-hospital mortality prediction.",2025-03-31,2025-03-31,"https://doi.org/10.48550/arXiv:2504.00052"
"arXiv:2504.00055","Topological Properties of the Effective Reproduction Number in an Heterogeneous SIS Model","Jean-François Delmas (CERMICS), Dylan Dronnier (ENPC), Pierre-André Zitt (LAMA)","This present results lay the foundations for the study of the optimal allocation of vaccine in the simple epidemiological SIS model where one consider a very general heterogeneous population. In the present setting each individual has a type x belonging to a general space, and a vaccination strategy is a function $\eta$ where $\eta$(x) $\in$ [0, 1] represents the proportion of non-vaccinated among individuals of type x. We shall consider two loss functions associated to a vaccination strategy $\eta$: either the effective reproduction number, a classical quantity appearing in many models in epidemiology, and which is given here by the spectral radius of a compact operator that depends on $\eta$; or the overall proportion of infected individuals after vaccination in the maximal endemic this http URL considering the weak-* topology on the set $\Delta$ of vaccination strategies, so that it is a compact set, we can prove that those two loss functions are continuous using the notion of collective compactness for a family of operators. We also prove their stability with respect to the parameters of the SIS model. Eventually, we consider their monotonicity and related properties in particular when the model is ``almost'' irreducible.",2025-03-31,2025-03-31,"https://doi.org/10.48550/arXiv:2504.00055"
"arXiv:2504.00300","From Chaos to Coherence: Effects of High-Order Synaptic Correlations on Neural Dynamics","Nimrod Sherf, Xaq Pitkow, Krešimir Josić, Kevin E. Bassler","Recurrent Neural Network models have elucidated the interplay between structure and dynamics in biological neural networks, particularly the emergence of irregular and rhythmic activities in cortex. However, most studies have focused on networks with random or simple connectivity structures. Experimental observations find that high-order cortical connectivity patterns affect the temporal patterns of network activity, but a theory that relates such complex structure to network dynamics has yet to be developed. Here, we show that third- and higher-order cyclic correlations in synaptic connectivities greatly impact neuronal dynamics. Specifically, strong cyclic correlations in a network suppress chaotic dynamics and promote oscillatory or fixed activity. This change in dynamics is related to the form of the unstable eigenvalues of the random connectivity matrix. A phase transition from chaotic to fixed or oscillatory activity coincides with the development of a cusp at the leading edge of the eigenvalue support. We also relate the dimensions of activity to the network structure.",2025-09-03,2025-04-01,"https://doi.org/10.48550/arXiv:2504.00300"
"arXiv:2504.00334","Pharmacokinetic characteristics of Jinhong tablets in normal, chronic superficial gastritis and intestinal microbial disorder rats","Tingyu Zhang, Jian Feng, Xia Gao, Xialin Chen, Hongyu Peng, Xiaoxue Fan, Xin Meng, Mingke Yin, Zhenzhong Wang, Bo Zhang, Liang Cao","Jinhong tablet (JHT), a traditional Chinese medicine made from four herbs, effectively treats chronic superficial gastritis (CSG) by soothing the liver, relieving depression, regulating qi, and promoting blood circulation. However, its pharmacokinetics are underexplored. This study investigates JHT's pharmacokinetics in normal rats and its differences in normal, CSG, and intestinal microbial disorder rats. A quantitative method for seven active ingredients in rat plasma was established using UPLC-TQ-MS/MS. After administering various JHT doses, plasma concentrations were measured to assess pharmacokinetics in normal rats. The pharmacokinetics of four main ingredients were compared in normal, CSG, and fecal microbiota transplantation (FMT) rats. Intestinal microbial changes were evaluated by high-throughput sequencing. Spearman correlation analysis linked ingredient exposure to gut microbiota disturbances. The method showed good linearity, precision, accuracy, extraction recovery, and stability. In normal rats, all seven ingredients were rapidly absorbed. Tetrahydropalmatine, corydaline, costunolide, and rhamnosylvitexin had good exposure, while dehydrocorydaline, allocryptopine, and palmatine hydrochloride had low exposure. Tetrahydropalmatine, corydaline, and costunolide followed linear pharmacokinetics (AUC0-t, Cmax) at doses of 0.7-5.6 g/kg, while rhamnosylvitexin and dehydrocorydaline showed linearity at 0.7-2.8 g/kg. In CSG and FMT rats, pharmacokinetic differences were observed. CSG enhanced costunolide exposure and Cmax, and increased rhamnosylvitexin exposure. FMT raised corydaline exposure and rhamnosylvitexin Cmax, linked to 20 bacterial genera.",2025-04-01,2025-04-01,"https://doi.org/10.48550/arXiv:2504.00334"
"arXiv:2504.00488","Dynamical model-based experiment design for drug repositioning","Atte Aalto, La Mi, Diego A. Blanco-Mora, Jorge Goncalves","Computational methods in drug repositioning can help to conserve resources. In particular, methods based on biological networks are showing promise. Considering only the network topology and knowledge on drug target genes is not sufficient for quantitative predictions or predictions involving drug combinations. We propose an iterative procedure alternating between system identification and drug response experiments. Data from experiments are used to improve the model and drug effect knowledge, which is then used to select drugs for the next experiments. Using simulated data, we show that the procedure can identify nearly optimal drug combinations.",2025-04-01,2025-04-01,"https://doi.org/10.48550/arXiv:2504.00488"
"arXiv:2504.00572","Group centrality in optimal and suboptimal vaccination for epidemic models in contact networks","J. Orestes Cerdeira, Fabio A. C. C. Chalub, Matheus Hansen","The pursuit of strategies that minimize the number of individuals needing vaccination to control an outbreak is a well-established area of study in mathematical epidemiology. However, for certain diseases, public policy tends to prioritize immunizing vulnerable individuals over epidemic control. As a result, optimal vaccination strategies may not always be effective in supporting real-world public policies. A similar situation happens when a new vaccine is introduced and is in short supply, as target priority groups for vaccination have to be defined. In this work, we focus on a disease that results in long-term immunity and spreads through a heterogeneous population, represented by a contact network. We study four well-known group centrality measures and show that the GED-Walk offers a reliable means of estimating the impact of vaccinating specific groups of individuals, even in suboptimal cases. Additionally, we depart from the search for target individuals to be vaccinated and provide proxies for identifying optimal groups for vaccination. While the GED-Walk is the most useful centrality measure for suboptimal cases, the betweenness (a related, but different centrality measure) stands out when looking for optimal groups. This indicates that optimal vaccination is not concerned with breaking the largest number of transmission routes, but interrupting geodesic ones.",2025-06-23,2025-04-01,"https://doi.org/10.48550/arXiv:2504.00572"
"arXiv:2504.00575","The Effect of Assortativity on Mpox Spreading with Two Core Groups","Fanni Nedényi, János Benke, Gergely Röst","The spread of infectious diseases often concentrates within specific subgroups of a broader population. For instance, during recent mpox outbreaks in non-endemic countries, transmission primarily affected men who have sex with men (MSM). However, the internal structure of these subpopulations plays a crucial role in disease dynamics and should be accurately represented in mathematical models. In this study, we highlight the importance of modeling interactions between distinct subgroups and their impact on transmission patterns. We consider a stochastic SEIR-based model with two core groups embedded into the general population, and investigate the outcome of the outbreak with different levels of symmetry between these groups and assortativity in their contacts. Our results indicate that the efficiency of commonly used non-pharmaceutical interventions is greatly influenced by these factors, hence they should be considered in the design of intervention strategies.",2025-04-01,2025-04-01,"https://doi.org/10.48550/arXiv:2504.00575"
"arXiv:2504.00764","A DNA-Centric Mechanism for Protein Targeting in 6mA Methylation","Li Yang, Dongbo Wang","How DNA-binding proteins locate specific genomic targets remains a central challenge in molecular biology. Traditional protein-centric approaches, which rely on wet-lab experiments and visualization techniques, often lack genome-wide resolution and fail to capture physiological dynamics in living cells. Here, we introduce a DNA-centric strategy that leverages in vivo N6-methyladenine (6mA) data to decode the logic of protein-DNA recognition. By integrating linguistically inspired modeling with machine learning, we reveal two distinct search modes: a protein-driven diffusion mechanism and a DNA sequence-driven mechanism, wherein specific motifs function as protein traps. We further reconstruct high-resolution interaction landscapes at the level of individual sequences and trace the evolutionary trajectories of recognition motifs across species. This framework addresses fundamental limitations of protein-centered approaches and positions DNA itself as an intrinsic reporter of protein-binding behavior.",2025-09-13,2025-03-31,"https://doi.org/10.48550/arXiv:2504.00764"
"arXiv:2504.00872","Bioelectrical Interfaces Beyond Cellular Excitability: Cancer, Aging, and Gene Expression Reprogramming","Paolo Cadinu, Matthew Burgess, Catarina Franco Jones, Titouan Luciani, Marzia Iarossi, Manuel Schröter, Nako Nakatsuka, Mustafa B. A. Djamgoz, Gil Gonçalves, Paola Sanjuán-Alberte, Paula M. Mendes, Frankie J. Rawson, Malavika Nair, Michael Levin, Rosalia Moreddu","Bioelectrical interfaces represent a significant evolution in the intersection of nanotechnology and biophysics, offering new strategies for probing and influencing cellular processes. These systems capitalize on the subtle but powerful electric fields within living matter, potentially enabling applications beyond cellular excitability, ranging from targeted cancer therapies to interventions in genetic mechanisms and aging. This perspective article envisions the translation, development and application of next-generation solid-state bioelectrical interfaces and their transformative impact across several critical areas of medical research.",2025-04-01,2025-04-01,"https://doi.org/10.48550/arXiv:2504.00872"
"arXiv:2504.01055","Threshold-based impulsive biocontrol for coffee leaf rust","Clotilde Djuikem, Julien Arino","Coffee leaf rust (CLR) severely affects coffee production worldwide, leading to reduced yields and economic losses. To reduce the cost of control, small-scale farmers often only apply control measures once a noticeable level of infection is reached. In this work, we develop mathematical models to better understand CLR dynamics and impulsive biocontrol with threshold-based interventions. We first use ordinary and impulsive differential equations to describe disease spread and the application of control measures once a certain infection level is detected. These models help determine when and how often interventions should occur. To capture the early stages of the disease and the chance that it might die out by itself, we then use a continuous-time Markov chain approach. This stochastic model allows us to estimate the probability that the pathogen fails to establish, thereby avoiding serious outbreaks.",2025-04-09,2025-04-01,"https://doi.org/10.48550/arXiv:2504.01055"
"arXiv:2504.01270","Defining the relationship between cathepsin B and esophageal adenocarcinoma: conjoint analysis of Mendelian randomization, transcriptome-wide association studies, and single-cell RNA sequencing data","Jialin Li, Shaokang Yang, Xinliang Gao, Mingbo Tang, Xiaobo Ma, Suyan Tian, Wei Liu","Background: Esophageal cancer poses a significant global health challenge, with the incidence of esophageal adenocarcinoma (EAC), a predominant subtype, increasing notably in Western countries. Cathepsins, a family of lysosomal proteolytic enzymes, have been implicated in the progression of various tumors. However, the causal relationship between the cathepsin family and EAC remains unresolved. Methods: To evaluate these potential causal associations, integrative analyses were conducted, integrating Mendelian randomization (MR), transcriptome-wide association study (TWAS), single-cell RNA sequencing (scRNA-seq), and single-cell expression quantitative trait locus (sc-eQTL) analyses. Results: Univariable and multivariable MR analyses demonstrated that elevated levels of cathepsin B (CTSB) were associated with a reduced risk of EAC. The TWAS analysis identified a negative association between CTSB expression in esophageal tissue and EAC, consistent with experimental validation using immunohistochemistry. The scRNA-seq data analysis indicated that CTSB expression was predominantly localized in macrophages infiltrating EAC. Colocalization analysis incorporating sc-eQTL data specific to macrophages confirmed a shared causal variant between CTSB and macrophages. Additionally, MR analysis of CTSB and macrophage scavenger receptor (MSR) types I and II established their interrelationship, suggesting that CTSB may influence the proinflammatory phenotype of macrophages, ultimately affecting EAC risk. Conclusions: This integrative analysis, utilizing MR, TWAS, scRNA-seq, and sc-eQTL data, identified a significant causal association between CTSB and EAC, potentially mediated through macrophage MSR regulation. These findings suggest that targeting cathepsin B could represent a novel strategy for the diagnosis and treatment of EAC.",2025-04-02,2025-04-02,"https://doi.org/10.48550/arXiv:2504.01270"
"arXiv:2504.01274","BOLDSimNet: Examining Brain Network Similarity between Task and Resting-State fMRI","Boseong Kim, Debashis Das Chakladar, Haejun Chung, Ikbeom Jang","Traditional causal connectivity methods in task-based and resting-state functional magnetic resonance imaging (fMRI) face challenges in accurately capturing directed information flow due to their sensitivity to noise and inability to model multivariate dependencies. These limitations hinder the effective comparison of brain networks between cognitive states, making it difficult to analyze network reconfiguration during task and resting states. To address these issues, we propose BOLDSimNet, a novel framework utilizing Multivariate Transfer Entropy (MTE) to measure causal connectivity and network similarity across different cognitive states. Our method groups functionally similar regions of interest (ROIs) rather than spatially adjacent nodes, improving accuracy in network alignment. We applied BOLDSimNet to fMRI data from 40 healthy controls and found that children exhibited higher similarity scores between task and resting states compared to adolescents, indicating reduced variability in attention shifts. In contrast, adolescents showed more differences between task and resting states in the Dorsal Attention Network (DAN) and the Default Mode Network (DMN), reflecting enhanced network adaptability. These findings emphasize developmental variations in the reconfiguration of the causal brain network, showcasing BOLDSimNet's ability to quantify network similarity and identify attentional fluctuations between different cognitive states.",2025-04-02,2025-04-02,"https://doi.org/10.48550/arXiv:2504.01274"
"arXiv:2504.01287","Emotional Responses to Auditory Hierarchical Structures is Shaped by Bodily Sensations and Listeners' Sensory Traits","Maiko Minatoya, Tatsuya Daikoku, Yasuo Kuniyoshi","Emotional responses to auditory stimuli are a common part of everyday life. However, for some individuals, these responses can be distressing enough to interfere with daily functioning. Despite their prevalence, the mechanisms underlying auditory-induced emotion remain only partially understood. Prior research has identified contributing factors such as auditory features, listener traits, and bodily sensations. However, most studies have focused on acoustic features, leaving the role of syntactic structure largely unexplored. This study specifically investigates how hierarchical syntactic structures influence emotional experience, in conjunction with listener traits and bodily sensations. An online experiment was conducted with 715 participants, who listened to 26 sound sequences varying systematically in hierarchical syntactic complexity. Sequences were generated by combining three types of local pitch movement with three types of global pitch movement in ascending and descending pitch directions, resulting in nine complexity levels. Participants rated the valence and arousal of each sequence and indicated any bodily sensations on a body map. Measures of sensory processing patterns were also collected. Results showed that emotional valence was associated with the complex interplay of moderate syntactic complexity (""not too simple, not too complex""), sensory sensitivity, and upper torso sensations. These findings expand existing research by identifying syntactic features that shape auditory-induced emotional experience and highlight the link between bodily sensation and emotional response. They also suggest potential applications for incorporating syntactic design into therapeutic approaches to emotion regulation.",2025-04-02,2025-04-02,"https://doi.org/10.48550/arXiv:2504.01287"
"arXiv:2504.01453","Tinnitus, lucid dreaming and awakening. An online survey and theoretical implications","Robin Guillard (GIPSA-VIBS), Nicolas Dauman (RPPsy), Aurélien Cadix, Charlotte Glabasnia Linck, Marco Congedo (GIPSA-VIBS), Dirk de Ridder, Alain Londero","(1) Background: Tinnitus is the perception of phantom sound in the absence of a corresponding external source. Previous studies reported that the presence of tinnitus is notably absent during dreams. This study aimed at replicating previous findings regarding tinnitus-free dreams, while also gaining a deeper understanding of tinnitus manifestations during dreams and after awakening. (2) Methods: For this observational study, 195 tinnitus patients answered an online survey on the mutual-help community Siopi. (3) Results: 160 patients could recall their dreams. Among them, 92.5% state they do not hear their tinnitus while dreaming. The rest (7.5%) report higher tinnitus burden, higher stress and more often exhibit objective tinnitus and/or tinnitus related to peripheral auditory pathology and/or drug intake. 13% of the participants frequently experience lucid dreams. Among them, 36% could perceive their tinnitus during lucid dreams, and this was strongly associated with the concomitant perception of external sounds during lucid dreaming. While the majority of patients report perceiving their tinnitus instantly upon awakening, during nocturnal awakenings, 18% declared they could be awakened by their tinnitus and 9.8% mentioned that their tinnitus can temporarily cease. (4) Conclusions: Our findings confirm the previous findings: tinnitus is rarely perceived during dreams. Remarkably, our study is the first to document the case of tinnitus during lucid dreaming. 64% of these patients gain higher-order consciousness attributes while still experiencing a tinnitus-free state. Our observations suggest that the presence or absence of gating of external auditory information during dreams acts as a tinnitus on-off switch, refining the previously proposed integrative model of auditory phantom perception.",2025-04-02,2025-04-02,"https://doi.org/10.48550/arXiv:2504.01453"
"arXiv:2504.01537","Multi-Marker Similarity enables reduced-reference and interpretable image quality assessment in optical microscopy","Elena Corbetta, Thomas Bocklitz","Optical microscopy contributes to the ever-increasing progress in biological and biomedical studies, as it allows the implementation of minimally invasive experimental pipelines to translate the data of measured samples into valuable knowledge. Within these pipelines, reliable quality assessment must be ensured to validate the generated results. Image quality assessment is often applied with full-reference methods to estimate the similarity between the ground truth and the output images. However, current methods often show poor agreement with visual perception and lead to the generation of various full-reference metrics tailored to specific applications. Additionally, they rely on pixel-wise comparisons, emphasizing local intensity similarity while often overlooking comprehensive and interpretable image quality assessment. To address these issues, we have developed a multi-marker similarity method that compares standard quality markers, such as resolution, signal-to-noise ratio, contrast, and high frequency components. The method computes a similarity score between the image and the ground truth for each marker, then combines these scores into an overall similarity estimate. This provides a full-reference estimate of image quality while extracting global quality features and detecting experimental artifacts. Multi-marker similarity provides a reliable and interpretable method for image quality assessment and the generation of quality rankings. By focusing on the comparison of quality markers rather than direct image distances, the method enables reduced reference implementations, where a single field of view is used as a benchmark for multiple measurements. This opens the way for reliable automatic evaluation of big datasets, typical of large biomedical studies, when manual assessment of single images and defining the ground truth for each field of view is not feasible.",2025-04-02,2025-04-02,"https://doi.org/10.48550/arXiv:2504.01537"
"arXiv:2504.01593","Integrating experimental feedback improves generative models for biological sequences","Francesco Calvanese, Giovanni Peinetti, Polina Pavlinova, Philippe Nghe, Martin Weigt","Generative probabilistic models have shown promise in designing artificial RNA and protein sequences but often suffer from high rates of false positives, where sequences predicted as functional fail experimental validation. To address this critical limitation, we explore the impact of reintegrating experimental feedback into the model design process. We propose a likelihood-based reintegration scheme, which we test through extensive computational experiments on both RNA and protein datasets, as well as through wet-lab experiments on the self-splicing ribozyme from the group I intron RNA family where our approach demonstrates particular efficacy. We show that integrating recent experimental data enhances the model's capacity of generating functional sequences (e.g. from 6.7\% to 63.7\% of active designs at 45 mutations). This feedback-driven approach thus provides a significant improvement in the design of biomolecular sequences by directly tackling the false-positive challenge.",2025-04-02,2025-04-02,"https://doi.org/10.48550/arXiv:2504.01593"
"arXiv:2504.01624","Glycemic Variability Before And After Hypoglycemia Across Different Timeframes In Type 1 Diabetes With And Without Automated Insulin Delivery","Ahtsham Zafar, Abiodun Solanke, Dana M. Lewis, Arsalan Shahid","Managing Type 1 diabetes (T1D) aims to optimize glucose levels within the target range while minimizing hyperglycemia and hypoglycemia. Exercise presents additional challenges due to complex effects on glucose dynamics. Despite advancements in diabetes technology, significant gaps remain in understanding the relationship between exercise, glycemic variability (GV), and hypoglycemia in both automated insulin delivery (AID) and non-AID users. Additionally, limited research explores the temporal progression of GV before and after hypoglycemia and the impact of long-duration episodes on glucose recovery. This study analyses the Type 1 Diabetes and Exercise Initiative (T1DEXI) dataset, assessing GV, hypoglycemia, gender, and exercise interactions in AID (n=222) and non-AID (n=276) users. The study examined patterns of glycemic variability metrics like time below range (TBR) surrounding hypoglycemia events, focusing on the 48 hours before and after these events. We further assess the impact of different hypoglycemia levels (41-50 mg/dL, 51-60 mg/dL, and 61-70 mg/dL) on post-event glucose stability. GV increased before and after hypoglycemia up to 48 hours in both AID and non-AID users, with statistically significant differences. TBR elevation persisted across all groups, peaking around hypoglycemic episodes. Notably, females using AID achieved significantly improved glucose stability compared to non-AID females - a larger within-group difference than that observed in males. Individual-level AID analyses showed that long hypoglycemia episodes (>40 minutes) led to prolonged TBR elevation, suggesting slower recovery despite AID intervention. GV trends may aid in predicting hypoglycemia over extended periods. Integrating GV patterns into AID systems could enhance glucose stability and mitigate hypoglycemia cycles.",2025-04-02,2025-04-02,"https://doi.org/10.48550/arXiv:2504.01624"
"arXiv:2504.01795","Factors Influencing Farmers' Motivation to Adopt Smart Farm Technology in South Korea","Jihyuk Bang, Ji Woo Han","Smart farming technologies have recently become a major focus because they promise improved agricultural productivity together with sustainability benefits. The rate at which farmers adopt new technologies differs because of various socio-economic and technological factors. This research investigates the main factors affecting smart farm adoption through an evaluation of farmer age, education attainment, land size, government banking, technological hurdles and financial limitations. Statistical analysis of survey responses reveals that farmers under thirty years old and possessing advanced education along with operating expansive farms demonstrate greater willingness to adopt smart farming solutions. Government policies that offer financial assistance and training programs drive farmers to adopt new systems yet technical and financial difficulties prevent broad adoption. The research results demonstrate the requirement for targeted policies that should help farmers by providing specific financial help and digital education programs. This study delivers important knowledge which helps government officials together with agricultural leaders to accelerate the adaptation speed of smart farming technology.",2025-04-02,2025-04-02,"https://doi.org/10.48550/arXiv:2504.01795"
